#RIC,Domain,Date-Time,GMT Offset,Type,Price,Volume,Exch Time,MMT Classification
PRUl.TQ,Market Price,2021-06-09T08:58:51.908111983Z,+1,Trade,1454.5,10,08:58:51.859000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T08:59:21.860441837Z,+1,Trade,1454,174,08:59:21.811000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T08:59:21.860441837Z,+1,Trade,1454,70,08:59:21.811000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:00:46.024390628Z,+1,Trade,1454.25,255,09:00:45.975479000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:00:46.024390628Z,+1,Trade,1454.25,324,09:00:45.975513000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:00:46.027562421Z,+1,Trade,1454,100,09:00:45.976000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:01:01.912505377Z,+1,Trade,1454.25,284,09:01:01.864667000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:01:01.912505377Z,+1,Trade,1454,201,09:01:01.864000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:01:01.912505377Z,+1,Trade,1454,240,09:01:01.865000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:01:01.915578809Z,+1,Trade,1454,201,09:01:01.865000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:01:03.287585623Z,+1,Trade,1454,44,09:01:03.239967000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:01:03.288489566Z,+1,Trade,1454,44,09:01:03.239967000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:01:03.451669400Z,+1,Trade,1454,32,09:01:03.404456000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:01:03.651798239Z,+1,Trade,1454.5,248,09:01:03.603000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:01:03.651798239Z,+1,Trade,1454.5,16,09:01:03.603000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:01:03.651798239Z,+1,Trade,1454.5,100,09:01:03.603000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:03:49.015524797Z,+1,Trade,1454.5,16,09:03:48.967922000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:03:51.075668863Z,+1,Trade,1454,13,09:03:51.027000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:03:51.075668863Z,+1,Trade,1454,61,09:03:51.028000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:03:51.075668863Z,+1,Trade,1454,234,09:03:51.028000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:03:51.075668863Z,+1,Trade,1454,114,09:03:51.028000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:03:51.079573725Z,+1,Trade,1454,89,09:03:51.028000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:03:51.096557641Z,+1,Trade,1454,203,09:03:51.048000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:04:47.279578908Z,+1,Trade,1454,51,09:04:47.231019000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:06:02.823537257Z,+1,Trade,1454,6,09:06:02.776187000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:06:03.871704933Z,+1,Trade,1454.25,776,09:06:03.822435000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:06:23.140005720Z,+1,Trade,1454.25,683,09:06:23.093441000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:08:11.587544156Z,+1,Trade,1454.25,2136,09:08:11.538226000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:09:00.052029241Z,+1,Trade,1454,127,09:09:00.002000000,12-------P----
PRUl.TQ,Market Price,2021-06-09T09:09:00.052029241Z,+1,Trade,1454,169,09:09:00.002000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:09:00.052029241Z,+1,Trade,1454,69,09:09:00.002000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:09:00.608619954Z,+1,Trade,1454,17,09:09:00.559592000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:09:23.860336298Z,+1,Trade,1454,732,09:09:23.810089000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:09:23.860336298Z,+1,Trade,1454,1025,09:09:23.810144000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:09:23.896225556Z,+1,Trade,1454,255,09:09:23.845000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:09:23.896225556Z,+1,Trade,1454,245,09:09:23.845000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:09:23.900189952Z,+1,Trade,1454,100,09:09:23.852000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:09:24.795826522Z,+1,Trade,1454,263,09:09:24.748000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:09:24.795826522Z,+1,Trade,1454,73,09:09:24.748000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.839622500Z,+1,Trade,1454,768,09:10:33.790886000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.840704976Z,+1,Trade,1454,686,09:10:33.791169000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.840704976Z,+1,Trade,1454,768,09:10:33.791349000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.840704976Z,+1,Trade,1453.5,178,09:10:33.791000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.840704976Z,+1,Trade,1453.5,178,09:10:33.791000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.840704976Z,+1,Trade,1453.5,117,09:10:33.791000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.840704976Z,+1,Trade,1453.5,108,09:10:33.791000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:10:33.840704976Z,+1,Trade,1453.5,10,09:10:33.791816000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:10:41.495562979Z,+1,Trade,1454,16,09:10:41.446017000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:11:53.704447714Z,+1,Trade,1454.5,590,09:11:53.654000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:11:53.704447714Z,+1,Trade,1454.25,13,09:11:53.654661000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:12:30.935712204Z,+1,Trade,1454,114,09:12:30.886000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:12:30.935712204Z,+1,Trade,1454,79,09:12:30.886000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:12:30.935712204Z,+1,Trade,1454,192,09:12:30.886000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:12:36.235543356Z,+1,Trade,1454,13,09:12:36.186450000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.944478734Z,+1,Trade,1454,629,09:13:01.880251000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.944478734Z,+1,Trade,1454,951,09:13:01.880257000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.944478734Z,+1,Trade,1454,915,09:13:01.880267000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.947599291Z,+1,Trade,1454,324,09:13:01.880504000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.948330961Z,+1,Trade,1453.25,10,09:13:01.881392000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.948330961Z,+1,Trade,1453.75,815,09:13:01.882444000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.952401124Z,+1,Trade,1453.5,326,09:13:01.885000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.952401124Z,+1,Trade,1453.5,298,09:13:01.885000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.952401124Z,+1,Trade,1453.5,121,09:13:01.885000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.964392662Z,+1,Trade,1453.5,68,09:13:01.897000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.968360694Z,+1,Trade,1453.5,68,09:13:01.899000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:01.968360694Z,+1,Trade,1453.5,100,09:13:01.899000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:02.148557865Z,+1,Trade,1453.75,248,09:13:02.099132000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:02.152542926Z,+1,Trade,1453.75,261,09:13:02.103813000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:02.372568839Z,+1,Trade,1453.75,547,09:13:02.322041000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:03.899787409Z,+1,Trade,1453.75,413,09:13:03.852545000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:03.964529130Z,+1,Trade,1453.75,501,09:13:03.917019000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:04.168657660Z,+1,Trade,1453.75,501,09:13:04.118115000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:04.367688398Z,+1,Trade,1453.75,501,09:13:04.319378000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:04.567821342Z,+1,Trade,1453.75,501,09:13:04.520495000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:04.771924967Z,+1,Trade,1453.75,501,09:13:04.721918000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:05.112498982Z,+1,Trade,1453.75,633,09:13:05.064918000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.703840589Z,+1,Trade,1453.5,288,09:13:10.653000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.703840589Z,+1,Trade,1453.5,100,09:13:10.653000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.703840589Z,+1,Trade,1453.75,633,09:13:10.654082000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.707813345Z,+1,Trade,1453.25,4,09:13:10.656407000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.707813345Z,+1,Trade,1453.5,100,09:13:10.656000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.711802834Z,+1,Trade,1453,27,09:13:10.663000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.711802834Z,+1,Trade,1453,66,09:13:10.664000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.788542997Z,+1,Trade,1453,141,09:13:10.738000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.788542997Z,+1,Trade,1453,967,09:13:10.738000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.788542997Z,+1,Trade,1453,100,09:13:10.738000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:10.788542997Z,+1,Trade,1453.25,562,09:13:10.738445000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:11.016529915Z,+1,Trade,1453.25,633,09:13:10.966759000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:16.036177467Z,+1,Trade,1453.5,69,09:13:15.986000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:22.160526398Z,+1,Trade,1453,95,09:13:22.111000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:22.160526398Z,+1,Trade,1453,119,09:13:22.113000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:13:22.188382125Z,+1,Trade,1453.25,595,09:13:22.140262000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:22.268026111Z,+1,Trade,1453.25,595,09:13:22.219726000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:13:22.643619854Z,+1,Trade,1453.25,595,09:13:22.596599000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:14:27.743584078Z,+1,Trade,1453.5,15,09:14:27.696698000,3UD---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:14:27.744066460Z,+1,Trade,1453.5,16666,09:14:27.696698000,3UD---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:14:27.839546144Z,+1,Trade,1453.5,13,09:14:27.792941000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:14:46.015758706Z,+1,Trade,1453.5,68536,09:14:45.967699000,3UD------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:00.248279122Z,+1,Trade,1453,2,09:15:00.181000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:00.248279122Z,+1,Trade,1453,428,09:15:00.181000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:00.248279122Z,+1,Trade,1453.25,258,09:15:00.181309000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:00.248279122Z,+1,Trade,1453.25,324,09:15:00.181767000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:00.252277093Z,+1,Trade,1453,100,09:15:00.182000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:00.519994386Z,+1,Trade,1453,583,09:15:00.471175000,5U-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:08.023983093Z,+1,Trade,1452.75,478,09:15:07.976627000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:08.023983093Z,+1,Trade,1452.75,496,09:15:07.976773000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:11.955615005Z,+1,Trade,1452.75,583,09:15:11.907120000,5U-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:13.160413715Z,+1,Trade,1452.75,632,09:15:13.112851000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:13.404424233Z,+1,Trade,1452.75,632,09:15:13.354371000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:13.999565089Z,+1,Trade,1452.75,496,09:15:13.949818000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:13.999712637Z,+1,Trade,1452.75,632,09:15:13.949986000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:13.999712637Z,+1,Trade,1452.75,496,09:15:13.950259000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:24.023594927Z,+1,Trade,1452.75,82,09:15:23.977164000,5U-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:24.023594927Z,+1,Trade,1452.75,501,09:15:23.977348000,5U-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:34.919542251Z,+1,Trade,1452.75,583,09:15:34.870700000,3UD---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:40.551958668Z,+1,Trade,1452.75,75,09:15:40.505233000,5U-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:40.551958668Z,+1,Trade,1452.75,508,09:15:40.505504000,5U-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:52.460664932Z,+1,Trade,1452.75,1,09:15:52.411145000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:15:52.460664932Z,+1,Trade,1453,21,09:15:52.411000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:15:52.460664932Z,+1,Trade,1453,1,09:15:52.411000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:16:17.167935331Z,+1,Trade,1452.75,2,09:16:17.119502000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:16:17.167935331Z,+1,Trade,1453,198,09:16:17.119000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:16:37.943616079Z,+1,Trade,1453,2,09:16:37.894928000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:17:58.759536914Z,+1,Trade,1453,18,09:17:58.710833000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:19:35.019573518Z,+1,Trade,1453.25,19,09:19:34.968427000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:19:35.019936193Z,+1,Trade,1453.5,54,09:19:34.968000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:19:35.019936193Z,+1,Trade,1453.5,19,09:19:34.968000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:29.999548553Z,+1,Trade,1453.5,17,09:20:29.949438000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:20:30.000193272Z,+1,Trade,1454,238,09:20:29.949000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:30.000193272Z,+1,Trade,1454,17,09:20:29.949000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:31.355525430Z,+1,Trade,1454,20,09:20:31.307642000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:20:32.720225312Z,+1,Trade,1454.5,101,09:20:32.671000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:32.720225312Z,+1,Trade,1454.5,307,09:20:32.671000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:39.403858278Z,+1,Trade,1455,149,09:20:39.353000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:39.403858278Z,+1,Trade,1455,210,09:20:39.353000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:52.704350798Z,+1,Trade,1455,274,09:20:52.656000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:55.896327695Z,+1,Trade,1455.5,171,09:20:55.845000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:55.896327695Z,+1,Trade,1455.5,238,09:20:55.845000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:58.588468565Z,+1,Trade,1455,58,09:20:58.541000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:58.592447353Z,+1,Trade,1455,42,09:20:58.541000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:58.592447353Z,+1,Trade,1455,276,09:20:58.541000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:20:58.592447353Z,+1,Trade,1455,111,09:20:58.541000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:21:33.723998081Z,+1,Trade,1455,18,09:21:33.673764000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:21:33.723998081Z,+1,Trade,1455.5,62,09:21:33.673000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:21:33.723998081Z,+1,Trade,1455.5,18,09:21:33.673000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:21:45.783541399Z,+1,Trade,1455.5,5,09:21:45.733632000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:22:11.315532100Z,+1,Trade,1455.5,7,09:22:11.267316000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:24:20.447521131Z,+1,Trade,1455.5,20,09:24:20.400022000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:24:43.135539803Z,+1,Trade,1455.75,90,09:24:43.086967000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:24:43.136129394Z,+1,Trade,1455.75,30,09:24:43.089395000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:24:52.412353643Z,+1,Trade,1455.75,9,09:24:52.364469000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:24:52.412353643Z,+1,Trade,1456.5,286,09:24:52.364000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:24:52.412353643Z,+1,Trade,1456.5,387,09:24:52.364000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:24:52.583639424Z,+1,Trade,1457,248,09:24:52.535000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:24:52.584610700Z,+1,Trade,1457,45,09:24:52.536000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:26:58.860315311Z,+1,Trade,1457,268,09:26:58.810000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.25,14,09:31:17.062661000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.5,1,09:31:17.062000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.5,243,09:31:17.062000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.5,14,09:31:17.062000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.5,243,09:31:17.062000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.5,3,09:31:17.062000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.5,1374,09:31:17.062000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:31:17.111772840Z,+1,Trade,1457.25,12,09:31:17.062713000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:32:08.687951490Z,+1,Trade,1457.75,23,09:32:08.639328000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:32:08.687951490Z,+1,Trade,1458,55,09:32:08.639000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:32:08.687951490Z,+1,Trade,1458,50,09:32:08.639000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:32:08.687951490Z,+1,Trade,1458,2,09:32:08.639000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:32:22.699538310Z,+1,Trade,1457.75,24,09:32:22.650401000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:33:08.872305791Z,+1,Trade,1457.5,276,09:33:08.821000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:33:08.872305791Z,+1,Trade,1457.5,144,09:33:08.821000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:33:33.252126165Z,+1,Trade,1457.25,23,09:33:33.202345000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:33:45.424575785Z,+1,Trade,1457.75,23,09:33:45.374704000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:33:51.156450207Z,+1,Trade,1458,163,09:33:51.108000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:33:51.156450207Z,+1,Trade,1458,150,09:33:51.108000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:33:51.156450207Z,+1,Trade,1458,58,09:33:51.108000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:37:02.695544912Z,+1,Trade,1458,47,09:37:02.647444000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:38:22.931542881Z,+1,Trade,1458,315,09:38:22.881516000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:38:22.932362345Z,+1,Trade,1458,58,09:38:22.881516000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:38:22.932362345Z,+1,Trade,1458,50,09:38:22.884790000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:40:34.503548680Z,+1,Trade,1458,17,09:40:34.455536000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:41:51.811525437Z,+1,Trade,1458,44,09:41:51.763814000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:42:02.824114496Z,+1,Trade,1458,22,09:42:02.776980000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:42:02.824114496Z,+1,Trade,1458,8,09:42:02.776980000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:45:43.043544958Z,+1,Trade,1458,130,09:45:42.993000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:45:43.044149252Z,+1,Trade,1458,31,09:45:42.993000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:33.632334564Z,+1,Trade,1458.5,248,09:50:33.584000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:33.632334564Z,+1,Trade,1458.5,285,09:50:33.584000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:33.632334564Z,+1,Trade,1458.5,73,09:50:33.584000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:33.632334564Z,+1,Trade,1459,154,09:50:33.584000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:33.632334564Z,+1,Trade,1459,189,09:50:33.585000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:33.636307318Z,+1,Trade,1458.5,30,09:50:33.588000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:59.364175712Z,+1,Trade,1459,20,09:50:59.313000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:50:59.364175712Z,+1,Trade,1459,236,09:50:59.313000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:51:03.032040193Z,+1,Trade,1459.5,93,09:51:02.986098000,5U-------PH---
PRUl.TQ,Market Price,2021-06-09T09:51:03.079512622Z,+1,Trade,1459.5,93,09:51:03.030415000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T09:51:05.764045547Z,+1,Trade,1460,248,09:51:05.713000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:51:05.764045547Z,+1,Trade,1460,440,09:51:05.713000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:51:05.764045547Z,+1,Trade,1459.5,100,09:51:05.714000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:51:05.764045547Z,+1,Trade,1460,114,09:51:05.714000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:52:01.836534051Z,+1,Trade,1460,1329,09:52:01.787000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:53:02.804436701Z,+1,Trade,1459.5,198,09:53:02.755000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.291707226Z,+1,Trade,1459,329,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.291707226Z,+1,Trade,1459,78,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.291707226Z,+1,Trade,1459,105,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.291707226Z,+1,Trade,1458.5,100,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.291707226Z,+1,Trade,1458.5,285,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.291707226Z,+1,Trade,1458.5,96,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.292175033Z,+1,Trade,1458.5,194,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.292175033Z,+1,Trade,1458.5,9,09:55:59.242000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.292175033Z,+1,Trade,1458.5,18,09:55:59.243000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.292175033Z,+1,Trade,1458.5,88,09:55:59.243000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.296364213Z,+1,Trade,1458.5,21,09:55:59.246000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:55:59.296364213Z,+1,Trade,1458,307,09:55:59.247000000,12-------PH---
PRUl.TQ,Market Price,2021-06-09T09:56:01.139540978Z,+1,Trade,1458,8,09:56:01.090071000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T10:00:26.520398417Z,+1,Trade,1457.5,15,10:00:26.470387000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T10:00:38.064639127Z,+1,Trade,1457.75,16,10:00:38.016426000,32D---S--PH---
PRUl.TQ,Market Price,2021-06-09T10:00:38.064639127Z,+1,Trade,1458,339,10:00:38.016000000,12-------PH---
